object1position_x,object1position_y,object1position_z,object1scaling_x,object1scaling_y,object1scaling_z,object2position_x,object2position_y,object2position_z,object2scaling_x,object2scaling_y,object2scaling_z,cameraposition_x,cameraposition_y,cameraposition_z,camerascaling_x,camerascaling_y,camerascaling_z,wallposition_x,wallposition_y,wallposition_z,wallscaling_x,wallscaling_y,wallscaling_z,planeposition_x,planeposition_y,planeposition_z,planescaling_x,planescaling_y,planescaling_z,attentionposition_x,attentionposition_y,attentionposition_z
-0.3,1.5,-0.4,150,150,150,-2.3,2.6,-0.2,150,150,150,-4.5,5,-18.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3,2.3,-7.9
1.8,2.1,-0.4,150,150,150,-4.9,3.5,-0.2,150,150,150,-4.5,5,-16.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.2,1.5,-5.8
1,2.6,-0.4,150,150,150,4.5,2.8,-0.2,150,150,150,-4.5,5,-14.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.4,2.1,-4.1
-4.2,2.5,-0.5,150,150,150,0.8,2.2,-0.2,150,150,150,-4.5,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.8,1.9,-6.6
-7.7,2.7,-0.4,150,150,150,-2,2,-0.3,150,150,150,-4.5,5,-14.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.9,2,-4.1
0.1,3.3,-0.4,150,150,150,7.8,2.2,-0.2,150,150,150,-4.5,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.2,2.1,-6.6
1.5,1.9,-0.3,150,150,150,-0.4,3.2,-0.4,150,150,150,-4.5,5,-13.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,4.5,1.5,-3.5
-4.7,3.3,-0.3,150,150,150,-6.6,3.3,-0.4,150,150,150,-4.5,5,-17.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.1,2.2,-7.2
-8.1,3.2,-0.5,150,150,150,6.2,2.2,-0.4,150,150,150,-4.5,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.8,2.2,-7
-0.8,2.6,-0.3,150,150,150,-5.8,2.6,-0.5,150,150,150,-4.5,5,-13.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-7,2.5,-3.3
-4.8,1.8,-0.3,150,150,150,-7.8,2.3,-0.3,150,150,150,-4.5,5,-17.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.3,1.9,-7.6
4,1.8,-0.3,150,150,150,7,2.9,-0.2,150,150,150,-4.5,5,-14.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.9,1.7,-3.9
-9.8,3.2,-0.5,150,150,150,-9,1.7,-0.3,150,150,150,-4.5,5,-19,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.2,1.6,-8.7
-5.7,1.9,-0.3,150,150,150,-4.2,3.5,-0.3,150,150,150,-4.5,5,-20,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5,1.8,-9.7
-9.6,2.2,-0.5,150,150,150,-9.4,3.5,-0.2,150,150,150,-4.5,5,-19.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.2,2.7,-9.4
1.1,3.2,-0.2,150,150,150,4,2.9,-0.3,150,150,150,-4.5,5,-16.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.3,2.2,-5.9
-6.7,2.9,-0.5,150,150,150,-10.3,2.1,-0.2,150,150,150,-4.5,5,-13.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.7,2.5,-3.4
-4.9,3.2,-0.2,150,150,150,1.1,1.6,-0.2,150,150,150,-4.5,5,-19.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.1,1.6,-9.4
6.7,2.3,-0.2,150,150,150,7.5,2.5,-0.4,150,150,150,-4.5,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.8,2.4,-6.9
5.3,2.2,-0.2,150,150,150,2.3,2.8,-0.4,150,150,150,-4.5,5,-20.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.4,2.1,-10.2
-9.2,2.3,-0.4,150,150,150,5.2,3.1,-0.3,150,150,150,-4.5,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.8,1.8,-6.8
1.6,2.9,-0.4,150,150,150,-3.1,2,-0.4,150,150,150,-4.5,5,-16.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-7.3,1.5,-6.5
-8.8,1.8,-0.5,150,150,150,-7,2.1,-0.5,150,150,150,-4.5,5,-16.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.4,1.5,-6.2
2,3.3,-0.4,150,150,150,-0.7,2,-0.3,150,150,150,-4.5,5,-16.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.8,4.3,-5.9
-3.9,1.9,-0.5,150,150,150,6.8,3.3,-0.4,150,150,150,-4.5,5,-15.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.5,1.7,-5.6
-3.4,2.6,-0.5,150,150,150,6.7,2.9,-0.5,150,150,150,-4.5,5,-20,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.6,3,-9.7
-7.8,1.9,-0.2,150,150,150,6.4,1.5,-0.2,150,150,150,-2.1,5,-16.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,2.2,-6
1.2,1.9,-0.2,150,150,150,3.8,3,-0.3,150,150,150,-2.1,5,-18.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,3.6,1.3,-8.4
-1.9,2.9,-0.5,150,150,150,6.2,2.5,-0.3,150,150,150,-1.9,5,-16.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.3,1.5,-6.5
7.7,2.4,-0.4,150,150,150,7.4,1.9,-0.5,150,150,150,-1.9,5,-15.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,4.9,1.7,-5
6.4,1.6,-0.3,150,150,150,-6.6,2.2,-0.4,150,150,150,-1.9,5,-15.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,6,1.3,-5.5
-3.6,3.2,-0.2,150,150,150,4.4,2,-0.4,150,150,150,-1.9,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,5.1,1.3,-5.2
-0.2,2.3,-0.4,150,150,150,6.4,3.2,-0.4,150,150,150,-7.1,5,-15.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,4.1,1.3,-4.9
-10,2.8,-0.4,150,150,150,-0.5,2.1,-0.4,150,150,150,-7.1,5,-15.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.2,2.2,-4.8
-5.8,2,-0.5,150,150,150,5.8,1.6,-0.3,150,150,150,-4.5,5,-20,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.5,2.6,-9.7
-0.6,2.9,-0.2,150,150,150,-4.9,1.8,-0.3,150,150,150,-4.5,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.6,2,-7.5
-1.9,2.6,-0.3,150,150,150,2.6,1.7,-0.4,150,150,150,-8.2,5,-17.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.3,1.2,-7.4
1.4,3.4,-0.2,150,150,150,0.2,3.2,-0.3,150,150,150,-8.2,5,-19.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,2.5,-8.8
-3,3.5,-0.3,150,150,150,7.8,3.2,-0.3,150,150,150,-8.2,5,-19.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.8,2.6,-9.1
-5.8,1.5,-0.4,150,150,150,3.1,2.6,-0.3,150,150,150,-8.2,5,-19.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5,2.9,-9.3
-2.4,3.1,-0.2,150,150,150,-4.1,2.3,-0.3,150,150,150,-8.2,5,-19.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.5,2,-8.9
-5.6,2.9,-0.3,150,150,150,0.3,2.5,-0.2,150,150,150,-8.2,5,-19,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.2,2.1,-8.7
-5.4,2.1,-0.4,150,150,150,5.5,2,-0.2,150,150,150,-4.8,5,-18.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.3,2.4,-8.4
-4.9,2,-0.3,150,150,150,-9.2,3,-0.2,150,150,150,-4.8,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.4,6.2,-6.9
-3.2,2.2,-0.5,150,150,150,0.2,3.4,-0.4,150,150,150,-4.8,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.3,1.3,-7
-2.9,2.2,-0.3,150,150,150,4.3,2.7,-0.3,150,150,150,-4.8,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.8,1.6,-7
6.4,2.7,-0.4,130,140,125,-6.7,2.3,-0.2,120,120,120,-4.5,5,-20,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-7.8,2.7,-9.7
2.4,3.3,-0.2,130,140,125,3.8,3.4,-0.3,120,120,120,-4.5,5,-19,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6,2.2,-8.7
-8.2,2.5,-0.3,130,140,125,-4.1,2.7,-0.2,120,120,120,-4.5,5,-18.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.1,2.3,-8.5
-6.3,1.8,-0.3,130,140,125,5.6,2.5,-0.4,120,120,120,-4.5,5,-16.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.2,1.9,-6
4.1,2.9,-0.3,130,140,125,-1,2.1,-0.2,120,120,120,-4.5,5,-14.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6,1.1,-4.6
-6.1,3.1,-0.2,130,140,125,2.3,2.9,-0.2,120,120,120,-4.5,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1,1.2,-7.5
2.7,2.8,-0.4,130,140,125,2.2,2.2,-0.3,120,120,120,-4.5,5,-17.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.4,2.3,-7.3
7.2,3.2,-0.2,130,140,125,6.8,2.3,-0.4,120,120,120,-7.1,5,-17.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.2,2,-7.1
2.3,3.5,-0.2,130,140,125,3.2,1.6,-0.4,120,120,120,-7.1,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,3.6,2.1,-6.8
-6.4,3.1,-0.3,130,140,125,-8.3,2.1,-0.2,120,120,120,-7.1,5,-17,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.8,2.9,-6.7
3.8,1.8,-0.5,130,140,125,-7.2,2.1,-0.3,120,120,120,-7.1,5,-20.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.5,1.7,-10.4
3.7,3.5,-0.4,130,140,125,-9.6,1.9,-0.5,120,120,120,-7.1,5,-20.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-7.8,1.7,-10.6
-0.5,2.7,-0.3,130,140,125,5,3.3,-0.2,120,120,120,-7.1,5,-18.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-9,1.7,-8.3
-1.2,1.5,-0.2,130,140,125,-6.2,2,-0.5,120,120,120,-6.4,5,-18.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.9,2.4,-8.1
-9.3,2.1,-0.2,130,140,125,0.2,2.7,-0.2,120,120,120,-6.4,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.4,1.2,-6.9
-7.2,2.9,-0.4,130,140,125,-4.4,2.2,-0.3,120,120,120,-6.4,5,-19,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2,1.9,-8.7
0,2.7,-0.3,130,140,125,-6.8,3.2,-0.2,120,120,120,-6.4,5,-17.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.7,1.6,-7.6
6.5,3.4,-0.2,130,140,125,-10.2,3.4,-0.3,120,120,120,-6.4,5,-19.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2,2.2,-9.1
2.9,2.8,-0.3,130,140,125,-0.3,2.9,-0.4,120,120,120,-6.4,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2,2.6,-7.5
5.9,3.5,-0.2,130,140,125,0.3,2.9,-0.4,120,120,120,-3.5,5,-17.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.9,2.7,-7.2
3,1.7,-0.3,130,140,125,-9.6,2.3,-0.3,120,120,120,-3.5,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,3.6,2.9,-7
6.4,3.2,-0.5,130,140,125,-5.7,2.2,-0.3,120,120,120,-4.1,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1.4,1.1,-7
2.2,3.3,-0.3,130,140,125,-9.2,1.8,-0.2,120,120,120,-8.5,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.9,2.4,-7
2.3,1.7,-0.3,130,140,125,-9.7,2.6,-0.2,120,120,120,-8.5,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-9.7,1.5,-6.8
-9,3.2,-0.3,130,140,125,-8,2.4,-0.4,120,120,120,-8.5,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-9.3,1.7,-6.6
-6.8,1.6,-0.4,130,140,125,2.2,2.5,-0.2,120,120,120,-4.5,5,-20,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.7,2.8,-9.7
-5.1,2.2,-0.3,130,140,125,-7.3,2.4,-0.3,120,120,120,-4.5,5,-19.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.1,2,-9.4
1.8,2.1,-0.2,130,140,125,4,1.6,-0.4,120,120,120,-4.5,5,-18.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.8,1.7,-7.9
